"sports","934887326345437184"," 40V   Sponichi Annex  https://t.co/f75dwXI44H"
"sports","934887325280227328","RT @FTFonFS1: ""The single best football documentary I've ever seen""@getnickwright  #89Blocks from Fox Sports Films' 'Magnify' debuts Sunda..."
"sports","934887323979960325","RT @Ben_Baby: Breaking: Texas A&amp;M officially fires Kevin Sumlin after six seasons https://t.co/dgA7ifJLew"
"sports","934887322767773696","@browns_fan_pos This guy serious? That was a terrible fucking call"
"sports","934887321903751168","RT @kelzEzieke: You dated your neighbour and broke up with him, now you're dating another guy on your street ,and you said you've moved on...."
"sports","934887319999565824","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887318376284160","@HeathShuler5 @John_Currie @Vol_Football @VolNetwork_IMG @Vol_Sports @espn @SECNetwork @SECCountryVols... https://t.co/Xt943Nggp0"
"sports","934887317080297472","Better Than Adderall? New Drug Now Legal Online In the USA - https://t.co/SMhYNc5GoV https://t.co/rJNDwWQOXy"
"sports","934887315696218112","RT @awaytoworthy: No player in sports can look like the best in the world one week and the worst the next week like Cam Newton."
"sports","934887313548525568","RT @Education4Libs: My sons will be taught to be men. They will open doors for women and the elderly, stand up for their sisters, compete i..."
"sports","934887313385099264","RT @tweettorcidas: Rodrigo expulso com o time ganhando por 2 a 0 em 20 minutos de jogo. O Quarto arbitro viu a dedada dele no Trellez.  @H..."
"sports","934887313263513600","""No. 17 Gonzaga Blows Big Lead, Holds Off Texas 76-71 in OT"" by THE ASSOCIATED PRESS via NYT https://t.co/iQY39rWYOs"
"sports","934887312017842182","@mockichii @KingRui_yo @SlightlyBrongus haha okay guess ill just watch sports or something"
"sports","934887311929675776","""No. 17 Gonzaga Blows Big Lead, Holds Off Texas 76-71 in OT"" by THE ASSOCIATED PRESS via NYT https://t.co/uephLlp50V"
"sports","934887311371841536","@RuiterWrongFAN The sports media in Cleveland has become so embittered by the Browns ineptitude that they're trigge... https://t.co/JjKWp31F2Z"
"sports","934887309547204608","RT @UKRINFORM:        ,      ... https://t.co/cggOpfisng htt..."
"sports","934887308289028096","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887307550830594","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887305785020416","Young has 43 and Oklahoma beats Oregon 90-80 at the PK80 https://t.co/hlIvZI9YNm"
"sports","934887305319366657","RT @washingtonpost: He's the captain of D.C.'s NHL team. He's also a vocal supporter of Vladimir Putin.  The dynamic is a thorny one for th..."
"sports","934887304472051712","RT @BreitbartNews: Lolllllllllllll https://t.co/AFlIni8QfK"
"sports","934887303679500289","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887303226503168","Texas A&amp;M fires football coach Kevin Sumlin https://t.co/jouSauIrRT"
"sports","934887302249287687","RT @Ben_Baby: Breaking: Texas A&amp;M officially fires Kevin Sumlin after six seasons https://t.co/dgA7ifJLew"
"sports","934887301515182080","@nash10rounder @HeathShuler5 @John_Currie @Vol_Football @VolNetwork_IMG @Vol_Sports @espn @SECNetwork... https://t.co/aFHb3g6cHz"
"sports","934887299447382016","UFC champion Amanda Nunes makes the Forbes 30 Under 30 sports list https://t.co/Vexdx79dWk via @MMAFighting"
"sports","934887299384475650","RT @MrDGrindrodJFAN: Sports hall is really starting to come on. Best Christmas present ever? https://t.co/aAzqnKsNJW"
"sports","934887299065794563","Join Ladbrokes Bet 10 Get 30 FREE bets  Perfect for the midweek PL action!  Claim https://t.co/ykzdz9xjho Ne... https://t.co/Xafke0vpQ2"
"sports","934887297388044289","RT @SportsCenter: Breaking: Tennessee is finalizing a contract with Greg Schiano to name him its new head coach, as first reported by USA T..."
"sports","934887297383723009","RT @latimessports: Even in defeat, Corona Centennial coach Matt Logan is still teaching his players https://t.co/DTXfYXs7ca"
"sports","934887296788258816","RT @DucatiMotor: With its exclusive and dedicated livery, the new #PanigaleV4 Speciale takes the concept of Italian sports bikes to an extr..."
"sports","934887295513116673","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887295131435008","RT @YLMSportScience:  Sexual activity the day before competition does NOT exert any negative impact on perf    https://t.co/MsLB6nxvn..."
"sports","934887294531543040","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887293558468608","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887293009133568","@HeathShuler5 @John_Currie @Vol_Football @VolNetwork_IMG @Vol_Sports @espn @SECNetwork @SECCountryVols... https://t.co/xHzrOLhRX8"
"sports","934887292975632390","RT @FCN2go: #BREAKING: Florida Gators target Dan Mullen as next head coach, per AP sources https://t.co/UAzdfSyZ7e https://t.co/7tzwbfscpO"
"sports","934887292753383426","rt legal_problems: Young has 43 and Oklahoma beats Oregon 90-80 at the PK80 https://t.co/UMAxA6ktsl"
"sports","934887292627324928","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887292027789313","RT @theadvocateno: No time like the present: Dennis Allen has directed Saints' defensive turnaround with fire, flexibility https://t.co/6R6..."
"sports","934887291520036864","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887290400370689","BREAKING: It's official: Texas A&amp;M parts ways with Kevin Sumlin https://t.co/Rrn13NymHq"
"sports","934887289771175936","RT @awaytoworthy: No player in sports can look like the best in the world one week and the worst the next week like Cam Newton."
"sports","934887289565491200","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887289217368064","RT @sportyfi_io: Talk to the SportyFi team - join our official Telegram group: https://t.co/bEr4lbyHNX #cryptocurrency #sports"
"sports","934887288890327046","RT @theIMEU: Palestinian National Soccer Team Tops Israel in FIFA World Rankings. https://t.co/HdfsF7mdHx https://t.co/o8bI6wIHo7"
"sports","934887288454049793","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887287548125185","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887287233560576","Final game of our Las Vegas roadtrip set to tip at 4:15 pm EST! #Upward  https://t.co/rx7VzN01cp  https://t.co/8KN0UOxOVL"
"sports","934887286889697280","RT @onthegame17: Every child has a right to be saved in their childhood. Children are sports future. @karenmleach during an important an..."
"sports","934887285820153858","https://t.co/LrAxP0PLj2 Tennessee working on finalizing deal with Greg Schiano as next coach https://t.co/wDue4wT4ea via @USATODAY"
"sports","934887285627133952","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887284645625856","RT @PorsiempreCR: ESCANDALO | Hackean el telefono de una periodista de Sky Sports y suben fotos intimas suyas https://t.co/0IEhb6l7Wg https..."
"sports","934887283924324353","RT @BrentZwerneman: Texas A&amp;M fires Kevin Sumlin (Story): https://t.co/KQZBx0FrPB via @houstonchron"
"sports","934887283018395648","RT @BrentZwerneman: Texas A&amp;M fires Kevin Sumlin (Story): https://t.co/KQZBx0FrPB via @houstonchron"
"sports","934887280539525121","RT @SportsDailyKC: This commercial is getting multiple plays on CBS today. https://t.co/8DWYN80iqm"
"sports","934887277142011904","Football: Les juniors chinois quittent l'Allemagne https://t.co/Pheioyhgy9 https://t.co/4HXWwbTcdm"
"sports","934887277054124037","RT @Ben_Baby: Breaking: Texas A&amp;M officially fires Kevin Sumlin after six seasons https://t.co/dgA7ifJLew"
"sports","934887276601110528","RT @serenawilliams: There are so many reasons to quit, but even more to keep playing. Even if you dont go pro, sports can teach you so muc..."
"sports","934887275766444032","RT @GatorWire: Florida Gators target Dan Mullen to become next football coach https://t.co/Tab65kHKHK https://t.co/JufcQEuWVb"
"sports","934887274185150465","RT @ByMikeWilson: Greg Schiano had solid success at Rutgers. He also allegedly knew of Jerry Sandusky's sexual abuse at Penn State. Things..."
"sports","934887273153351680","3  https://t.co/us8ywlYIYw"
"sports","934887272910131200","He's the captain of D.C.'s NHL team. He's also a vocal supporter of Vladimir Putin.  The dynamic is a thorny one fo... https://t.co/QdycNyp2Tm"
"sports","934887272737992704","NFL Week 12 live: Former USC RB Justin Davis active for Rams against Saints https://t.co/Gx2Ws7kE14 https://t.co/YLS73zzwQq"
"sports","934887272268345344","RT @FOXSportsMX: LE QUITO LOS OJOS!  #NFLxFOX La presion de los Dolphins ya le pego a Tom Brady! Miami va por todo, en FOX Sports 2 y App..."
"sports","934887269550321664","Les juniors chinois quittent l'Allemagne https://t.co/1rhxzWTurY #Sports"
"sports","934887268795473920","RT @LIRFCCommunity: Live from the U9's Match Day Festival with a parent from Henley Hawks Rugby Club https://t.co/0LVBBu68vJ"
"sports","934887267277012992","Final Whistle: Why Chip Kelly found the perfect fit at UCLA instead of the SEC spotlight https://t.co/7wjDxhuhTt"
"sports","934887266182340609","Hockey sur glace: La Chaux-de-Fonds enchaine https://t.co/hOhXvY2smc https://t.co/2HPW9Pnoc6"
"sports","934887266085773312","Final Whistle: Why Chip Kelly found the perfect fit at UCLA instead of the SEC spotlight https://t.co/ZWn7WguQfz https://t.co/PcMaYyPaw3"
"sports","934887263837683712","#JSunSports Greg Schiano through the years:        https://t.co/cyujfkP6o5 (via https://t.co/pdjwMdY5zw) https://t.co/YctNwm1W50"
"sports","934887261962825728","How Notre Dame's loss shakes up the ACC bowl order - News &amp; Observer https://t.co/rZ6Gua5CMo"
"sports","934887261769842688","Olympiakos comes from behind to rise to the top https://t.co/tOyAvJGFO3 https://t.co/lIG1aW7RFx"
"sports","934887260088098818","happy sports day? #AmIDoingThisRight? https://t.co/696Yr7p5RI"
"sports","934887260087971840","Final Whistle: Why Chip Kelly found the perfect fit at UCLA instead of the SEC spotlight https://t.co/0efknNdUCw https://t.co/Jy1T1VsXaz"
"sports","934887258498383872","La Chaux-de-Fonds enchaine https://t.co/sRs8umiolb #Sports"
"sports","934887258058043397","sports# https://t.co/ncU1t8wczQ"
"sports","934887257911242753","RT @SportsCenter: Breaking: Tennessee is finalizing a contract with Greg Schiano to name him its new head coach, as first reported by USA T..."
"sports","934887257588322304","RT @audiebaal: I  @IndiansTrump... the only reason I smile during Cleveland sports days..debt of gratitude, my friend. Debt. Of. Gratitude."
"sports","934887257206484993","RT @washingtonpost: He's the captain of D.C.'s NHL team. He's also a vocal supporter of Vladimir Putin.  The dynamic is a thorny one for th..."
"sports","934887256401305600","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887255994523648","RT @Noahsyndergaard: Sports Illustrated called and said I was probably going to be Sportsman of the Year, but it was going to take a long p..."
"sports","934887255239479296","RT @ohhmar: I'm just tryna absorb every bit of Julio Jones career in Atlanta. This man really the greatest Atlanta sports athlete ever."
"sports","934887254677475329","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887254304149504","     :   Football League  4-5   20.000 ! #sports https://t.co/TJ9lE8HzjY"
"sports","934887254283055105","#6: EKEN H9s Action Camera Live Streaming 4K WiFi Ultra HD Waterproof Sports Camera 2 Inch LCD Screen with 2 Rechar... https://t.co/V9JfyjNOsd"
"sports","934887252999651328","UM misses opportunities in loss to OSU https://t.co/2507uwdNgE"
"sports","934887252307693570","@RyanRreevo79 @MagicalMesa @piersmorgan perfect eg is BT sports converge with rio, lampard and gerrard, and all 3 a... https://t.co/1zzwzVD5mX"
"sports","934887251951091712","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887250080550913","RT @NotJeffPerez: My favorite thing about sports apparel marketing is the impression that youll turn into some transhuman badass by wearin..."
"sports","934887249849782272","RT @awaytoworthy: No player in sports can look like the best in the world one week and the worst the next week like Cam Newton."
"sports","934887248784515079","@HeathShuler5 @ALLVOLNEWS @John_Currie @Vol_Football @VolNetwork_IMG @Vol_Sports @espn @SECNetwork @SECCountryVols... https://t.co/deQORW3G2r"
"sports","934887247517704192","SUU basketball: T-Birds' upset bid comes up short in Vegas https://t.co/QFJtKUARQe  - #Dixie"
"sports","934887245760401409","With the 1sts not in action this weekend and having a welcomed break , We move to next sat against Peninsula Sports... https://t.co/daCNz5jCI9"
"sports","934887244179021824","RT @JamilSmith: After LeBron refused to stay at the Trump Soho, a staff member told @SarahMaslinNir, regular business from sports teams dri..."
"sports","934887242966937601","Roll Tide on The Ticket Sports Network https://t.co/RtRGtbStRA @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/XhezRtwN9c"
"sports","934887242904072192","My God I gotta find a way to mute all of Reggie sports opinions"
"sports","934887242790834177","Roll Tide on The Ticket Sports Network https://t.co/RUf6IaICnw @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/c2M8HaafIL"
"sports","934887242702696449","EN DIRECT #Ligue1 Le PSG mene 1-0 a la pause face a Monaco #MONPSG https://t.co/vxhUWIpJNX https://t.co/jV0flqE2Vp"
"sports","934887242098790401","RT @LeukaemiaCareUK: A tragic story about Gemma, wife of @SimonThomasSky. Our thoughts are with you and here to support if needed @SkySport..."
"sports","934887241628962824","Roll Tide on The Ticket Sports Network https://t.co/lAVwHyzH2x @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/QMzqRn7Vf5"
"sports","934887241448591361","Roll Tide on The Ticket Sports Network https://t.co/HQDtCVaF7R @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/LvvdGazJej"
"sports","934887241226301440","Roll Tide on The Ticket Sports Network https://t.co/PT7b82LM1T @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/JmRimIUxzg"
"sports","934887241083650049","Roll Tide on The Ticket Sports Network https://t.co/BxVBe3cchJ @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/zmvjtQP5Ex"
"sports","934887240722993152","Roll Tide on The Ticket Sports Network https://t.co/oKDRPTwGq3 @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/eLmfiAPyRl"
"sports","934887240639053826","Roll Tide on The Ticket Sports Network https://t.co/kBOjB1dQch @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/fHs2Vwj6UG"
"sports","934887240521666562","Roll Tide on The Ticket Sports Network https://t.co/jvD5fw7lhW @TheTicketSN #jimrome #sports #florida #CFB... https://t.co/lXdBRnLgrk"
"sports","934887240081211396","RT @andy_murray: Bbc just called to say I was PROBABLY going to be named sports personality of the year but I would have to agree to an int..."
"sports","934887236587413504","@Hubmich84 #YourOdds are 10/11. Go to https://t.co/TXc4BiIQVk"
"sports","934887234200834048","RT @indystar: Insider video: Laken Litman on Irish loss in Palo Alto https://t.co/y5xzDngIiw https://t.co/IhZOZSDhEI"
"sports","934887232976035840","RT @Bitcoin_Rush: SportyFi DECENTRALIZED SPORTS FINANCE https://t.co/oGlMy5wCIg"
"sports","934887232946753536","@JaredStillman see, no one thought Schiano was a good choice , except if your in the sports talk radio bidness, so... https://t.co/DSoKfzEWTj"
"sports","934887231977934848","@HeathShuler5 @John_Currie @Vol_Football @VolNetwork_IMG @Vol_Sports @espn @SECNetwork @SECCountryVols... https://t.co/NqQGtBsEub"
"sports","934887231835295744","RT @YahooDrSaturday: Texas A&amp;M has fired Kevin Sumlin: https://t.co/eRC1AVZDBS https://t.co/q0jcyyZpqY"
"sports","934887230975254528","RT @ComplexSports: Donald Trumps tweets gave LaVar Ball an estimated $13 million advertising boost. https://t.co/f1YAh2bjAU https://t.co/B..."
"sports","934887230396493825","RT @washingtonpost: He's the captain of D.C.'s NHL team. He's also a vocal supporter of Vladimir Putin.  The dynamic is a thorny one for th..."
"sports","934887230077677568","RT @wu_maggic: 2017.11.27 # #LOOKBOOK2 #Sports logo #_ # #BOGUMMY  # # #Parkbogum  # https://t...."
"sports","934887228412751872","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887225267032069","I just need a sports team that wont break my heart.  Please, @Titans "
"sports","934887223933177859","@SCHROEDERWM79 @SenatorLesniak Everyone who has internet access has easy access to a host of sites that take sports... https://t.co/XanXuztNe3"
"sports","934887223043985414","RT @FOXSports: .@KingJames discusses the importance of stories like #89BLOCKS, which chronicles the 2016 East St. Louis High School footbal..."
"sports","934887222012149760","RT @beinsports_FR:  C'est parti pour #NBA Sunday Night Live en direct sur beIN SPORTS 3 avant Phoenix-Minnesota ! https://t.co/oS9Nii9sT2"
"sports","934887221760610308","RT @MickMcCabe1: A 4-5 team in 2016, @DLSFootball_MI finds a quarterback on its basketball team -- @lukepfromm -- and wins Division 2 state..."
"sports","934887221328572416","RT @BabyAnimalPics: incredible https://t.co/ods75vY3vT"
"sports","934887220414222339","RT @SportsDayDFW: #BREAKING: Texas A&amp;M fires Kevin Sumlin after six seasons https://t.co/4cH4C6SlxI"
"sports","934887219764097024","@HeathShuler5 @John_Currie @Vol_Football @VolNetwork_IMG @Vol_Sports @espn @SECNetwork @SECCountryVols... https://t.co/IEXswFpvGi"
"sports","934887219478876160","RT @FCBW_A7:   ( Bein Sports):        .           "
"sports","934887218711355393","LSU Football and Vols in all other sports I guess"
"sports","934887218438660096","RT @PeterBurnsESPN: An Alabama loss in the Iron Bowl and all of the SEC coaching rumors? The @finebaum show tomorrow will be one the crazie..."
"sports","934887218367336448","RT @tweettorcidas: Rodrigo expulso com o time ganhando por 2 a 0 em 20 minutos de jogo. O Quarto arbitro viu a dedada dele no Trellez.  @H..."
"sports","934887217863933952","RT @washingtonpost: He's the captain of D.C.'s NHL team. He's also a vocal supporter of Vladimir Putin.  The dynamic is a thorny one for th..."
"sports","934887216236638209","No player in sports can look like the best in the world one week and the worst the next week like Cam Newton."
"sports","934887215884324864","RT @aribody_loveme: So we all finna go to Future Of Sports and take the same pics on IG?"
"sports","934887214059835392","RT @andy_murray: Bbc just called to say I was PROBABLY going to be named sports personality of the year but I would have to agree to an int..."
"sports","934887211199356929","Heres who I feel sorry for the most: the players who are on the current roster and the sports media who cover this... https://t.co/7v4x1vT4Fk"
