1.26E+17,apple,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.
1.26E+17,apple,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: URL (via @apple)
1.26E+17,apple,@Apple just keep getting better and better!!iCloud is amazing!!
1.26E+17,apple,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple
1.26E+17,apple,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple
1.26E+17,apple,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone
1.26E+17,apple,@apple your simply the best.
1.26E+17,apple,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's
1.26E+17,apple,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness"
1.26E+17,apple,S/O to @apple for replacing my phone for free
1.26E+17,apple,Loving the new iPod update @apple
1.26E+17,apple,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.
1.26E+17,apple,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed
1.26E+17,apple,Loving my new #iPhone4S thanks @apple for #ios5
1.26E+17,apple,i love this. so much. thank you @apple. URL
1.26E+17,apple,@apple the iPhone 4s is great #genius
1.26E+17,apple,@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.
1.26E+17,apple,@rygurl you need an @apple iphone4S with Siri!
1.26E+17,apple,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: URL @Apple"
1.26E+17,apple,"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac"
1.26E+17,apple,@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry
1.26E+17,apple,"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}"
1.26E+17,apple,Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. URL
1.26E+17,apple,@blackberry boo hiss!............@apple wuhu!!!!!!!! When will my berry powered technology actually work??
1.26E+17,apple,@apple by far the best iPod and first time iPhone ever.... Good job guys
1.26E+17,apple,@Apple's Siri is witchcraft. What's next @googleresearch. 2 yr lead lost?
1.26E+17,apple,"@Apple iOS 5 is sweet! Notifications, phone search covers mail now, wifi sync, iCloud backup and integrated Twitter are all well done."
1.26E+17,apple,RT @katebetts: Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success URL ...
1.26E+17,apple,Another great James Stewart story in today's NY Times about importance of architecture in @apple retail success URL
1.26E+17,apple,Welcome to the twitter world @MarkStuver. This is due to #iOS5 and @apple thanks guys.
1.26E+17,apple,Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D
1.26E+17,apple,RT @deb_lavoy: the nice guy at the @apple store replaced my phone gratis when I showed him the hairline crack on the screen. thanks @apple
1.26E+17,apple,the nice guy at the @apple store replaced my phone gratis when I showed him the hairline crack on the screen. thanks @apple
1.26E+17,apple,"My iPhone 4S battery lasted longer than a day. That hasn't happened since my edge iPhone. Nice job, @apple."
1.26E+17,apple,It would have taken me 15 mins to write this with my #Blackberry. Thank u @Apple 4s for converting me and showing me the grass is greener!
1.26E+17,apple,RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple
1.26E+17,apple,@RickySinghPT got a new backside for my eye phone! V impressed with @apple
1.26E+17,apple,#iPhone 4S in Space URL this is amazing #creative @apple your products inspire people to do unbelievable things
1.26E+17,apple,Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!
1.26E+17,apple,"_ibertaddigital.tv/ iPad a briliant SteveJobs produck ,http://t.co/00ohfLY6 @Apple present... URL"
1.26E+17,apple,Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple
1.26E+17,apple,@apple iOS 5 upgrade done ...... Much better feature..... Few more feature required
1.25E+17,apple,New iOS 5 update is THE BEST. iloveyou @apple
1.25E+17,apple,"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson."
1.25E+17,apple,"I absolutely love my iPhone 4S. Thank you, Steve and @apple."
1.25E+17,apple,@apple - you have invented a product that actually gets my brother to call my parents when he gets where he's going. Amazing. #siri #ipod4s
1.25E+17,apple,"dammit, listening to siri is making me want to upgrade. well played @apple."
1.25E+17,apple,"Create new folders from within your photo album in #iOS5, finally!! Thanks @Apple, that's been a thorn in my side for a while. #newfeature"
1.25E+17,apple,Video card on @Kimaris workstation died after just six months. So long @hp. Hello @apple.
1.25E+17,apple,@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!
1.25E+17,apple,#iOS5 update submitted to @apple! Thanks for all the support!
1.25E+17,apple,"I'm amazed at how siri has changed the way I use my phone. I had no idea it would be this good, and it's still in beta. Good job @apple. Wow"
1.25E+17,apple,Awesome service from the @apple store in pc. Thanks chris!
1.25E+17,apple,RT @To1ne: .@apple thanks for fixing this... URL
1.25E+17,apple,I am crazy about #iOS5 . The photo cropping is the best! @apple
1.25E+17,apple,.@apple thanks for fixing this... URL
1.25E+17,apple,RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE
1.25E+17,apple,@apple has changed life.
1.25E+17,apple,Mad props to the @apple employee that didn't charge me to replace the back plate on my iPhone! Made my day!
1.25E+17,apple,"@jonsibley Actually, the @Apple mouse is pretty sweet man."
1.25E+17,apple,The #iphone4s is amazing. Siri's voice recognition is absolutely a step above previous attempts. Bravo @apple
1.25E+17,apple,Finally got the @apple IPhone thanks to @sprint getting with the times
1.25E+17,apple,#iOs5 is nice and as it had to be ! Thanks @Apple
1.25E+17,apple,Good support fm Kevin @apple #Bellevue store 4 biz customers TY!
1.25E+17,apple,Just downloaded IOS 5. It's better than I expected! #thankyou @apple
1.25E+17,apple,Wow I am loving this new @apple update for my touch. #coolness Well done
1.25E+17,apple,@Apple: Siri is amazing!!! I'm in love!
1.26E+17,apple,RT @cjwallace03: So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. W ...
1.26E+17,apple,"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
1.26E+17,apple,"@mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp.."
1.26E+17,apple,THiS IS WHAT WiLL KiLL APPLE URL RiP @APPLE
1.26E+17,apple,@apple why my tunes no go on my iPhone? iPhone lonely without them. silly #iOS5
1.26E+17,apple,@apple needs to hurry up and release #iTunesMatch
1.26E+17,apple,Why is #Siri always down @apple
1.26E+17,apple,I just need to exchange a cord at the apple store why do I have to wait for a genius? @apple
1.26E+17,apple,"@apple AirDrop #fail - Immediate ""declined your request."" every time"
1.26E+17,apple,good article about why @apple fucked it all up with lion and their future. URL #fb
1.26E+17,apple,RT @radlerc: Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen URL @apple @iphone4s
1.26E+17,apple,Yellowgate? Some iPhone 4S Users Complain of Yellow Tint to Screen URL @apple @iphone4s
1.26E+17,apple,The one #iphone feature still missing since @apple first showed it.. Contacts pictures on the contacts list! Simple yet 5 major updates miss
1.26E+17,apple,Asked siri is she dreams of electric sleep. Was disappointed that she didn't have a snippy answer. Missed opportunity @apple
1.26E+17,apple,"@paulens It surprises me that @Apple throws up an error alert about authorizing, and there's no ""Authorize this computer"" button."
1.26E+17,apple,@Lisa_Marie1987 shhhh. the evil sith lords @apple may hear you ha!
1.26E+17,apple,FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.
1.26E+17,apple,"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please."
1.26E+17,apple,OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS
1.26E+17,apple,@ryanbaldwin @apple So in iTunes I go Store -&gt; Authorise… why doesn't it just auto-authorise it when I sign into iTunes? Grrrr...
1.26E+17,apple,"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it."
1.26E+17,apple,"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…"""
1.26E+17,apple,"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild."
1.26E+17,apple,. @apple & @AT&T u cannot tell me there isn't at least 1 64GB iPhone 4S in LA or Vegas!! Give me a fucking break!!!!
1.26E+17,apple,Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance
1.26E+17,apple,Dear @apple My new Air is now a notbook since your update killed #wifi #bug #destroying #productivity
1.26E+17,apple,"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!"
1.26E+17,apple,It would be great If @Apple would send my new phone. #frustrated
1.26E+17,apple,@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.
1.26E+17,apple,@rogerweir no but I have the option of a replacement iPhone 4s ? Not sure if I want one after having 2 duff iPhones. @O2 @iphone4s @apple
1.26E+17,apple,So apparently @apple put MB cap on your SMS with the new update. 25mb storage before it tells you your inbox is full. What is this 2001?
1.26E+17,apple,"You know @apple It's been almost a week since I paid for iTunes Match, I would really like to use it. Any ETA on a fix?"
1.26E+17,apple,removing all @apple shit.
1.26E+17,apple,So @PhoenixSwinger 's iPhone 4 is giving her a hella hard time w/ the iOS5 update @apple
1.26E+17,apple,What??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable.
1.26E+17,apple,@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em
1.26E+17,apple,Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise
1.26E+17,apple,"@bisquiat @Apple the upgrade just slows down my phone so much, it's stuck half the time. uch. thankfully no other damage. sucks for you :("
1.26E+17,apple,@Mayati I think @Apple didn't do such a thorough job with the step x steps for upgrade and move to iCloud. Now it's cost me mightily.
1.26E+17,apple,Hey @apple now I have iOS5 my iPhone doesn't include songs that are on compilation albums under the artist's name. #whaddupwitdat
1.26E+17,apple,@NickTheFNicon He can send but not rcve txts so he has an apt @apple at 4pm.Then he exclaims: And I waited a whole YEAR for this phone!!LMAO
1.26E+17,apple,Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.
1.26E+17,apple,"@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv"
1.26E+17,apple,Correction: @ Best Buy kudos to Chris @ Alamo Ranch S.A. TX-fixed issues couldn't resolve after 1/2 day w/ @ATT & @Apple. Hero of my day!
1.26E+17,apple,"@phxguy88 @Apple @BGR That's why all the ppl who stand in line for hrs to get the ""newest"" model are suckers..."
1.26E+17,apple,Would it kill @apple to put a braille type bump on their earbuds so we know which bud is R and L in the dark.
1.26E+17,apple,@APPLE Wow @MOTOROLA Just crushed your dreams....
1.26E+17,apple,"RT @phxguy88: Oh, just fuck you, @apple. Already?? ---&gt; iPhone 5 on schedule for summer launch? URL via @BGR"
1.26E+17,apple,"Oh, just fuck you, @apple. Already?? ---&gt; iPhone 5 on schedule for summer launch? URL via @BGR"
1.26E+17,apple,"@apple, No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now"
1.26E+17,apple,WTF?!?! @apple the new iOS 5 doesn't allow you NOT to get push notifications from newstand? and SIRI just keeps yapping FUCK!
1.26E+17,apple,"@Apple, on the #iPad with #iOS5, why has the Messages Icon been included when it can't be used?"
1.26E+17,apple,@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T
1.26E+17,apple,Interesting... @apple now requires you to have a reservation ? #apple #iphone #4S : URL
1.26E+17,apple,@apple why is my iPhone battery so crappy #fail
1.26E+17,apple,My @Apple @macbook keyboard will not type :(
1.26E+17,apple,"Why doesn't @apple iCloud sync Stickies? They've always been around, just nothing every progressed w/ them!! Why apple why? @gruber"
1.26E+17,apple,"@apple, your new ""Save a Version"" function in Pages is absolutely the most awful, interrupting, counter-intuitive piece of crap in the world"
1.26E+17,apple,I hate my @apple computer. Thats 3500 dollars down the drain.
1.26E+17,apple,@apple my iPhone is charging very slowly!!!!!
1.26E+17,apple,"@Apple #iOS5 gm on ipad1 is very slow wash better on beta7/8 solve this problem, or give me the ipad2"
1.26E+17,apple,"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!"
1.26E+17,apple,"@Apple iTunes is the worst program ever. For such a great phone, you make some awful software."
1.26E+17,apple,One would think the voice recognition on the @apple tech support line would work a little better.
1.26E+17,apple,"@apple $319 to repair my iPad 2, Apple you've lost me and my $700 a year, Android here I come!"
1.26E+17,apple,"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do."
1.26E+17,apple,@AsimRang @apple @umber the desktop app is wack though
1.26E+17,apple,I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) URL
1.26E+17,apple,Frustrated that I bought a new macbook pro from @apple only to find it doesnt ship with media! #expensivepaperweight
1.26E+17,apple,Dear @apple. I had to turn off all those awesome featured you just enabled. Data plan can't handle it. 200 mb of data just because #
1.26E+17,apple,#DontBeMadAtMeBecause #Android is by far better than @Apple
1.26E+17,apple,@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.
1.26E+17,apple,@apple #apple One thing I hater about this #mouse the #buttery finish so fast am not #happy now #macworld @macworld URL
1.26E+17,apple,Hey @Apple: stop sending your automatically-depreciate-all-iPhones-older-than-the-4s signal. My #iPhone4 is dying rapidly processor-wise.
1.26E+17,apple,Only thing bad about the new @canon camera is that it has two compact flash cards... not one of SD. SD goes in my @apple computer. Damn you!
1.26E+17,apple,Wtf @apple 64 pages for the new terms & conditions when u update ur apps from the iTunes store. Do u really think we'll read em? Really???
1.26E+17,apple,oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it
1.26E+17,apple,why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple
1.26E+17,apple,. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed
1.26E+17,apple,"iMessage doesn't show the time a message was sent, annoying @apple"
1.26E+17,apple,Like @apple da fuck is this shit? URL
1.26E+17,apple,RT @CircusTK: I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my t ...
1.26E+17,apple,Damn it @Apple!! Whatchu done to my phone??
1.26E+17,apple,Samsung seeks iPhone 4S ban in Japan and Australia Patent war intensifies with injunction sought against @Apple URL
1.26E+17,apple,"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail"
1.26E+17,apple,@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??
1.26E+17,apple,"@apple the reservation system not working, shows no products avail let alone iphone 4s I had the site open in 3 browsers at 9 PM and nothing"
1.26E+17,apple,RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...
1.26E+17,apple,@Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownrunningprograms #nohelp
1.26E+17,apple,@albertmal88 remember @apple is evil. #icloud entering the #dropbox market
1.26E+17,apple,I know a few others having same issue RT @Joelplane: 9% now on my second full charge of the day. Pissed @Apple
1.26E+17,apple,9% now on my second full charge of the day. Pissed @Apple
1.26E+17,apple,RT @ShayDiddy: @CircusTK @ups @apple both of them are bs!!! How do u tell me go between a certain time ONLY and the muh fuh is closed!
1.26E+17,apple,I'm wit chu!! “@ShayDiddy: Officially boycotting @ups!!! Calling @apple to curse them out next for using them wasting my time!”
1.26E+17,apple,"ugh! @apple, you’re reservation page for the iPhone is NOT working."
1.26E+17,apple,iTunes is @apple's worst product. Worse than the #Newton or the hockey puck mouse. It's utterly painful to use.
1.26E+17,apple,"Deár iCloud I HATE U , AND I HOPE YOU DIE , YOU ARE THE WORST FUCKING INVENTION IN THE WORLD , FUCK YOUUUUUUUUUUUU #iCloud @apple @stevejobs"
1.26E+17,apple,i update to ios 5 and lose everything on my phone and it wont let me sign into my itunes account... thanks @Apple
1.26E+17,apple,Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up.
1.26E+17,apple,oh.. my iphone is overcapacity huh?! -____- @Apple won't let me be great!!!
1.26E+17,apple,Issues with updating iTunes on my windows pc - they really are not compatible.... Sent more time talking to @Apple care than using it!!
1.26E+17,apple,@apple u guys are gay
1.26E+17,apple,"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS? Y NO TEXTS.... #iOS5 #iOS5atemydingo"
1.26E+17,apple,none of my apps work after the new ios from @apple. what do i do?!?
1.26E+17,apple,"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone"
1.26E+17,apple,@Wisconsin_Mommy @apple that's terrible! I hope you get an apology!
1.26E+17,apple,@zombiebomber have been on the phone with @verizonwireless and @apple pretty much ever since then. Really annoyed.
1.26E+17,apple,"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never"
1.26E+17,apple,"@apple @iphone Please deliver my daughter's i4s, she is driving me nuts #iphone"
1.26E+17,apple,"@sprint @bestbuy still no word on my iPhone4s preorder. Best Buy blames Sprint, Sprint blames @apple, I just want an honest answer. #help"
1.26E+17,apple,"Hey @apple, the SMS full message is complete shit. Yes, I'm annoyed."
1.26E+17,apple,Have never had such poor customer service at @Apple before! What happened? (@ Apple Store w/ 2 others) URL
1.26E+17,apple,"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) URL"
1.26E+17,apple,Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!
1.26E+17,apple,@hailfire101 @Irvysan They are... then @apple happened and snatched Siri so they could be douchebags and say 'it's ours!'
1.26E+17,apple,What was @apple thinking making #Siri totally dependent on a network connection? Siri + @ATT = utter frustration.
1.26E+17,apple,Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh
1.26E+17,apple,Where is my iPhone!?!?!?! @apple
1.26E+17,apple,An apple update has seemed to render my work machine incapable of opening HDV video. Thanks @Apple. Zero useful productivity today.
1.26E+17,apple,@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk. Any plans for a new service for storage?
1.26E+17,apple,Hey @apple why can't I share a reminder list from my iPhone? Also why can't I login to the iCloud webpage to modify sharing from my phone?
1.26E+17,apple,Apparently fuzzball crashes on #iOS5. Congratulations @apple on another incompatible upgrade
1.26E+17,apple,could @apple lion please integrate vertical spaces in mission control. this horizontal business is making me nauseous
1.26E+17,apple,Can someone plz explain to me whhyy @apple is only distributing 2-3 phones per day to the sprint stores. I'm really ... URL
1.26E+17,apple,"GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me."
1.26E+17,apple,Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread
